S.No,Station ID,Station Name,EVSE ID,Address,City,State,Latitude,Longitude,Station Status,EVSE Status,Protocol,Coordinates,Map Link
1,699074776e6a9d78d55d4760,South Extension,032300130C03110,"No A12,level ,1,ring Rd near gurmehar south extension 1 block h 110049",NEW DELHI,DELHI,28.5689,77.2214,Available,Available,ocpp1.6,"28.5689, 77.2214","28.5689, 77.2214"
2,6976058c6e6a9d78d55d410c,TAJ  MAHAL METRO GATE PURANI MANDI,032300130C03144,"Khairati Tola Masjid, Nai basti, Khairati Tola, Agra, Uttar Pradesh, India",AGRA,UTTAR PRADESH,27.1668,78.0357,Available,Available,ocpp1.6,"27.1668, 78.0357","27.1668, 78.0357"
3,6976058c6e6a9d78d55d410c,TAJ  MAHAL METRO GATE PURANI MANDI,30EVS14T4225D030,"Khairati Tola Masjid, Nai basti, Khairati Tola, Agra, Uttar Pradesh, India",AGRA,UTTAR PRADESH,27.1668,78.0357,Available,Available,ocpp1.6,"27.1668, 78.0357","27.1668, 78.0357"
4,69429a8a6e6a9d78d55d364c,Shahdara,032300130C03054,"16 963, Grand Trunk Rd, opposite Shyam lal College, Shahdara, New Delhi, Delhi, 110032",New Delhi,Delhi,28.6745,77.2875,Available,Available,ocpp1.6,"28.6745, 77.2875","28.6745, 77.2875"
5,693fa2d56e6a9d78d55d35a7,TEST CHARGER 01,FLX_HDCHIN01,"Delhi, India",Delhi,Delhi,28.7041,77.1025,Maintenance,Maintenance,ocpp1.6,"28.7041, 77.1025","28.7041, 77.1025"
6,69340e5e6e6a9d78d55d336a,Sangam Cinema,032300130C03119,"Sangam Courtyard, Major Somnath Marg, Sector 9 R K Puram, KD Colony, Sector 9, Rama Krishna Puram, New Delhi, Delhi 110022, India",NEW DELHI,DELHI,28.573,77.174,Available,Available,ocpp1.6,"28.573, 77.174","28.573, 77.174"
7,69340c936e6a9d78d55d3368,Keshav Puram Metro Station,032300130C03069,"Tyagi Public School, Block B, Keshav Puram, Tri Nagar, New Delhi, Delhi, India",NEW DELHI,DELHI,28.6867,77.162,Available,Available,ocpp1.6,"28.6867, 77.162","28.6867, 77.162"
8,6925a542a05363dfeeb6b9b7,EV charging Station,3EVS15E3125M008,"Naharpur Kasan, Nawada Road, Manesar, Gurgaon 122051",Gurugram,Haryana,28.3515,76.9428,Maintenance,Maintenance,ocpp1.6,"28.3515, 76.9428","28.3515, 76.9428"
9,6925a542a05363dfeeb6b9b7,EV charging Station,37EVS0001,"Naharpur Kasan, Nawada Road, Manesar, Gurgaon 122051",Gurugram,Haryana,28.3515,76.9428,Maintenance,Maintenance,ocpp1.6,"28.3515, 76.9428","28.3515, 76.9428"
10,6925a542a05363dfeeb6b9b7,EV charging Station,7K4EVS12R4125M0013,"Naharpur Kasan, Nawada Road, Manesar, Gurgaon 122051",Gurugram,Haryana,28.3515,76.9428,Maintenance,Maintenance,ocpp1.6,"28.3515, 76.9428","28.3515, 76.9428"
11,691487cda05363dfeeb6b636,QUALCHARGE,EVSTAR7KWGRM,"378-379, Udyog Vihar Phase 4 Rd, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015",Gurugram,Haryana,28.5002,77.073,Available,Available,ocpp1.6,"28.5002, 77.073","28.5002, 77.073"
12,691487cda05363dfeeb6b636,QUALCHARGE,3EVS15E3125M002,"378-379, Udyog Vihar Phase 4 Rd, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015",Gurugram,Haryana,28.5002,77.073,Available,In use,ocpp1.6,"28.5002, 77.073","28.5002, 77.073"
13,691487cda05363dfeeb6b636,QUALCHARGE,30EVS14T5024D018,"378-379, Udyog Vihar Phase 4 Rd, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015",Gurugram,Haryana,28.5002,77.073,Available,Available,ocpp1.6,"28.5002, 77.073","28.5002, 77.073"
14,68fb5aa860f2a4a8f501026c,Passport Office side parking Sector 34,JTAC311102400029,"PQF9+5XH Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7229,76.77,Available,Coming soon,ocpp1.6,"30.7229, 76.77","30.7229, 76.77"
15,68fb5aa860f2a4a8f501026c,Passport Office side parking Sector 34,ZW12012025,"PQF9+5XH Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7229,76.77,Available,Available,ocpp1.6,"30.7229, 76.77","30.7229, 76.77"
16,68fb572560f2a4a8f5010269,Piccadilly Back Side Parking Sector 34,JTAC311102400052,"PQF9+994 Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7234,76.7685,Available,Available,ocpp1.6,"30.7234, 76.7685","30.7234, 76.7685"
17,68fb572560f2a4a8f5010269,Piccadilly Back Side Parking Sector 34,08230148,"PQF9+994 Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7234,76.7685,Available,Available,ocpp1.6,"30.7234, 76.7685","30.7234, 76.7685"
18,68fb548060f2a4a8f5010267,SECTOR 35C,JTAC311102400022,"Sector 35 Market Road, 35C, Sector 35, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.723,76.7624,Available,Maintenance,ocpp1.6,"30.723, 76.7624","30.723, 76.7624"
19,68fb548060f2a4a8f5010267,SECTOR 35C,30EVS14T4225D031,"Sector 35 Market Road, 35C, Sector 35, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.723,76.7624,Available,Available,ocpp1.6,"30.723, 76.7624","30.723, 76.7624"
20,68fb53ff60f2a4a8f5010265,Sector 34 Zone II Paid Parking Area,JTAC311102400045,"Parking area, Sub. City Center, Sector 34B, Sector 34, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7186,76.7676,Maintenance,Maintenance,ocpp1.6,"30.7186, 76.7676","30.7186, 76.7676"
21,68fb536d60f2a4a8f5010263,Passport Office Back Parking Sector 34,JTAC311102400006,"Passport Office, Back Side Parking , Sector, 34A Road,  Sector 34, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.724,76.7692,Maintenance,Maintenance,ocpp1.6,"30.724, 76.7692","30.724, 76.7692"
22,68fb3fb460f2a4a8f501025b,SECTOR 37C,JTAC311102400024,"Sector 37 C Market Park,  Sector 37, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7382,76.7494,Available,Available,ocpp1.6,"30.7382, 76.7494","30.7382, 76.7494"
23,68fb394760f2a4a8f5010257,Sector 34 Piccadilly Multiplex II,JTAC311102400016,"Piccadily Cinema (Piccadily Square Mall), Piccadily Road, Sector 34A, Sector 34, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7239,76.7677,In use,Maintenance,ocpp1.6,"30.7239, 76.7677","30.7239, 76.7677"
24,68fb394760f2a4a8f5010257,Sector 34 Piccadilly Multiplex II,092300280,"Piccadily Cinema (Piccadily Square Mall), Piccadily Road, Sector 34A, Sector 34, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7239,76.7677,In use,In use,ocpp1.6,"30.7239, 76.7677","30.7239, 76.7677"
25,68fb345f60f2a4a8f5010254,Chandigarh Passport Office front parking Sector 34,JTAC311102400004,"Passport office, Sector 34A Road, Sector 34A, Sector 34, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7245,76.7695,Available,Maintenance,ocpp1.6,"30.7245, 76.7695","30.7245, 76.7695"
26,68fb345f60f2a4a8f5010254,Chandigarh Passport Office front parking Sector 34,30EVS14T2225D028,"Passport office, Sector 34A Road, Sector 34A, Sector 34, Chandigarh, India",CHANDIGARH,CHANDIGARH,30.7245,76.7695,Available,Available,ocpp1.6,"30.7245, 76.7695","30.7245, 76.7695"
27,68fb33a460f2a4a8f5010252,Near green belt sec 20,JTAC311102400040,Near green belt along V-4 road of Sec-20 c Chandigarh,CHANDIGARH,CHANDIGARH,30.7216,76.7814,Available,Maintenance,ocpp1.6,"30.7216, 76.7814","30.7216, 76.7814"
28,68fb33a460f2a4a8f5010252,Near green belt sec 20,30EVS14T2225D027,Near green belt along V-4 road of Sec-20 c Chandigarh,CHANDIGARH,CHANDIGARH,30.7216,76.7814,Available,Available,ocpp1.6,"30.7216, 76.7814","30.7216, 76.7814"
29,68959bc70e79791f3d8d9c0b,Azadpur,032300130C03138,"Azadpur Shalimar Bagh Flyover, Block AG, Wazirpur Industrial Area, Ashok Vihar, Delhi, India",NEW DELHI,DELHI,28.7006,77.1596,Available,Available,ocpp1.6,"28.7006, 77.1596","28.7006, 77.1596"
